"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","WST",5,5,5.00025,"strong",1,0.49,1.2,0.09,1,0.389265536723164,1,0,-2624.67688226971,5249.35376453942,0.0225988700564972,582.164000000001,1045,1,1,1,0,NA,0.116789911763655,0,0.428571428571429,3168.15350119913,0.00219059334949535,1,1,1,0,NA,0.321898214285714,0.2,0.4,2139.73164537822,0.00105440335184992,0.916967658730159,0.875,1,2087.58171234751,0.00129630617584253,0.545732936507937,0.375,0.7,2094.71418787001,0.00188635378387833,0.714203550887722,0.7,1,3738.75492363266,0.00104532480347201,0.0847961990497624,0,0.3,3190.37307865467,0.00160983160676058,0.999325,1,1,2356.41677883162,0.000292854311586554,0.3216625,0.2,0.4,2108.73678410699,0.00106113528999713,0.757525,0.7,1,1955.08865770751,0.00209982810049006,0.4532,0.3,0.7,2005.99270332585,0.00225630281771908,7.14203550887722,9.99575,8.2485,0.714203550887722,0.999325,0.82465,0.243236098675316,0.242115027829314,0.247004883353857,263.73,1084.24125,0.214219759926131,232,2
"WST","SST",5,3,3.00725,"strong",1,0.49,1.2,0.09,1,0.389265536723164,0.65930004694171,1.30269837157244,-2753.19548955519,5506.39097911038,0.0135593220338983,300.946000000002,1046,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2428125,0,1,2113.48137609711,0.00930863851655889,0.971560283687943,0,1,2048.70175097827,0.00362275830268208,0.398605200945626,0,1,2954.09514309104,0.00898662902738519,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2428125,0,1,2113.48137609711,0.00930863851655889,0.8545,0,1,2788.72048572301,0.00664001803282519,0.3500625,0,1,3376.05850831422,0.00818458356989612,1,1.02175,0.895,1,1,0.87925,0.2170205476865,0.209349593495935,0.224390243902439,217.7915,1003.41625,0.214925373134328,216,2
"WST","DC-SBM",5,5,5,"strong",1,0.49,1.2,0.09,1,0.389265536723164,1,0,-2610.99616581168,5221.99233162335,0.00338983050847458,174.618,1047,0.999666666666667,1,1,3266.20791431994,0.000140765734447344,0.269934523809524,0,0.5,3999.99999999984,0.00191064471959425,1,1,1,0,NA,0.304571428571429,0.2,0.4,1999.73418514315,0.00104019522636847,0.894506746031746,0.714285714285714,1,1618.93935151247,0.0014492630211789,0.51170505952381,0.285714285714286,0.666666666666667,1540.13783181204,0.00187000569750424,0.946675,0.7,1,4000.00000000016,0.00184067463570521,0.25645,0,0.5,4000.00000000003,0.00187929037353917,0.999625,1,1,2908.2183111987,0.000196582769263879,0.304475,0.2,0.4,2014.03861512619,0.00103871816920875,0.72235,0.6,0.9,1377.70730295863,0.00200833663196642,0.414225,0.2,0.6,1548.15871623444,0.00191738085307847,9.46925,9.99625,8.06375,0.946925,0.999625,0.806375,0.243322496148265,0.242115027829314,0.250693802035153,263.433,1082.646,0.214219759926131,232,2
"WST","WST",3,3,3,"strong",3.5,6.0025,1.2,0.09,3.5,2.14915254237288,1,4.44089209850063e-16,-5540.50976443372,11081.0195288674,0,917.339,1046,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,1,1,1,0.269020300088261,0.269020300088261,0.269020300088261,1524,5665,0.269020300088261,1524,2
"WST","SST",3,3,3,"strong",3.5,6.0025,1.2,0.09,3.5,2.14915254237288,1,4.44089209850063e-16,-5540.17629295513,11080.3525859103,0,753.437,1047,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,1,1,1,0.269020300088261,0.269020300088261,0.269020300088261,1524,5665,0.269020300088261,1524,2
"WST","DC-SBM",3,3,3.00075,"strong",3.5,6.0025,1.2,0.09,3.5,2.14915254237288,1,4.44089209850063e-16,-5550.50766618236,11101.0153323647,0,118.304,1048,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9996875,1,1,2583.05824060388,0.000233274685750141,1,1,1,0,NA,0.000125,0,0,4000.00000000026,0.000124999999999996,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9996875,1,1,2583.05824060388,0.000233274685750141,0.999625,1,1,2630.74487300924,0.000266902500019923,6.25e-05,0,0,4000.00000000026,6.24999999999979e-05,1,1.00225,1.00075,1,1,0.999625,0.269020892250736,0.269020300088261,0.269020300088261,1524.00875,5665.02,0.269020300088261,1524,2
"WST","WST",5,4,4,"strong",3.5,6.0025,1.2,0.09,3.5,1.55084745762712,1,0.4,-5264.8310095498,10529.6620190996,0,947.006000000001,1047,1,1,1,0,NA,0.2525625,0,0.5,2408.06333724283,0.00374815160955563,1,1,1,0,NA,0.2148125,0,0.25,751.6176554763,0.00317161006849423,1,1,1,0,NA,0.0705,0,0.5,753.461108994295,0.00634015705222427,1,1,1,0,NA,0.2525625,0,0.5,2408.06333724283,0.00374815160955563,1,1,1,0,NA,0.2148125,0,0.25,751.6176554763,0.00317161006849423,0.5,0.5,0.5,0,NA,0.03525,0,0.25,753.461108994295,0.00317007852611213,4,4,2,1,1,0.5,0.23797677049998,0.235799522673031,0.238333333333333,999.17025,4198.59125,0.238333333333333,1001,2
"WST","SST",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.55084745762712,1,0,-4996.79451691072,9993.58903382143,0,770.238000000001,1048,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,1,1,1,0,NA,0.571428571428571,0.571428571428571,0.571428571428571,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,0.7,0.7,0.7,0,NA,0.4,0.4,0.4,0,NA,10,10,7,1,1,0.7,0.233161781159096,0.233161781159096,0.233161781159096,1042,4469,0.233161781159096,1042,2
"WST","DC-SBM",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.55084745762712,1,0,-4986.64144380786,9973.28288761571,0,172.891,1049,1,1,1,0,NA,0.196725,0.1,0.3,4000.00000000023,0.000978229434722082,1,1,1,0,NA,0.2,0.2,0.2,0,NA,1,1,1,0,NA,0.571428571428571,0.571428571428571,0.571428571428571,0,NA,1,1,1,0,NA,0.196725,0.1,0.3,4000.00000000023,0.000978229434722082,1,1,1,0,NA,0.2,0.2,0.2,0,NA,0.7,0.7,0.7,0,NA,0.4,0.4,0.4,0,NA,10,10,7,1,1,0.7,0.233161781159096,0.233161781159096,0.233161781159096,1042,4469,0.233161781159096,1042,2
"WST","WST",3,3,3,"strong",7.5,27.5625,1.2,0.09,7.5,5.44039548022599,1,4.44089209850063e-16,-7461.83111087167,14923.6622217433,0,900.521000000001,1048,1,1,1,0,NA,0.01175,0,0,4000.00000000012,0.00170402767071886,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.01175,0,0,4000.00000000012,0.00170402767071886,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,0.268608015760635,0.268608015760635,0.268608015760635,4363,16243,0.268608015760635,4363,2
"WST","SST",3,3,3,"strong",7.5,27.5625,1.2,0.09,7.5,5.44039548022599,1,4.44089209850063e-16,-9383.72058826436,18767.4411765287,0,731.726999999999,1049,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.165605095541401,0,1,7.48767221861729,0.136063585910629,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.0785,0,1,39.5951149697409,0.0427480183929098,0.013,0,0,89.5460526126693,0.011971851553476,1,1,0.0785,1,1,0.0785,0.6100683801417,0.609801145108662,0.613120217230314,9906.347,16238.1205,0.268608015760635,4363,2
"WST","DC-SBM",3,3,4.13425,"strong",7.5,27.5625,1.2,0.09,7.5,5.44039548022599,1,4.44089209850063e-16,-7500.17797265986,15000.3559453197,0.0152542372881356,151.753999999999,1050,1,1,1,0,NA,0.0202702702702703,0,0,739.999999999995,0.00518394868507329,0.999571953781513,1,1,3179.85485410423,0.000121041401677876,0.31277071684443,0,0.75,3000.74292138017,0.0038245655540565,0.993810608049791,0.857142857142857,1,3260.00000000016,0.000597728163215532,0.393776786079418,0,1,3345.23755318399,0.00504335171410827,1,1,1,0,NA,0.0202702702702703,0,0,739.999999999995,0.00518394868507329,0.841675,0.5,1,7726.36857769645,0.00236292070269174,0.243782142857143,0,0.75,2305.65406114015,0.00374359991019273,0.5517375,0,1,3620.39837224091,0.00500191792390619,0.214694642857143,0,0.75,4096.65638434566,0.00343228056379653,1,4.4415,3.44025,1,0.8420125,0.554480357142857,0.270119038404144,0.268608015760635,0.272503156755457,4423.5635,16375.9505,0.268608015760635,4363,2
"WST","WST",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,4.21327683615819,0.957215373459028,0.167532808847064,-6422.97107879632,12845.9421575926,0,929.554,1049,1,1,1,0,NA,0.179814285714286,0.142857142857143,0.3,3484.75236016497,0.00123045683602904,1,1,1,0,NA,0.2,0.2,0.2,0,NA,0.9,0.9,0.9,0,NA,0.3,0.3,0.3,0,NA,0.76585,0.7,1,3382.53373755248,0.00213529653747326,0.145775,0.1,0.3,3417.87991377285,0.00148024683974043,1,1,1,0,NA,0.2,0.2,0.2,0,NA,0.9,0.9,0.9,0,NA,0.3,0.3,0.3,0,NA,7.6585,10,10,0.76585,1,1,0.400771167768335,0.400771167768335,0.400771167768335,5093,12708,0.206405413912496,2623,2
"WST","SST",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,4.21327683615819,1,0,-7394.83236570534,14789.6647314107,0,682.597,1050,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,0.9,0.9,0.9,0,NA,0.2,0.2,0.2,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,0.9,0.9,0.9,0,NA,0.2,0.2,0.2,0,NA,10,10,10,1,1,1,0.520990566037736,0.520990566037736,0.520990566037736,6627,12720,0.206210691823899,2623,2
"WST","DC-SBM",5,5,5.0005,"strong",7.5,27.5625,1.2,0.09,7.5,4.21327683615819,1,0,-5804.44508076,11608.89016152,0,174.246000000001,1051,1,1,1,0,NA,0.207464446508969,0.2,0.3,3997.99999999973,0.000464678795473684,1,1,1,0,NA,0.20005,0.2,0.2,4000.00000000007,3.53509182604277e-05,0.90001875,0.9,0.9,3999.99999999992,1.32565943476606e-05,0.20015,0.2,0.2,3999.99999999993,0.000106052754781285,0.999924962481241,1,1,3997.99999999976,7.50375187593819e-05,0.207453726863432,0.2,0.3,3998.00000000019,0.000465175060991149,1,1,1,0,NA,0.20005,0.2,0.2,4000.00000000007,3.53509182604277e-05,0.899925,0.9,0.9,3999.99999999993,5.30263773906426e-05,0.2001,0.2,0.2,4000.00000000007,7.07018365208554e-05,9.99924962481241,10.005,10.003,0.999924962481241,1,0.9999,0.206210866967706,0.206210691823899,0.206210691823899,2623.0045,12720.011,0.206210691823899,2623,2
"SST","WST",3,3,3.002,"weak",1,0.49,0.25,0.09,1,0.337570621468927,1,4.44089209850063e-16,-2468.14559482287,4936.29118964575,0.015819209039548,451.626,1050,1,1,1,0,NA,0.297142857142857,0,1,1224.99999999999,0.0130624749301394,0.999916394950255,1,1,3986.99999999957,8.36050497450091e-05,0.999372962126913,1,1,3987.00000000027,0.00033169021399485,0.99980361351139,1,1,3818.99999999998,0.000146362509775519,0.968469058217683,0,1,3103.2481539958,0.00312544262164964,0.30686372745491,0,1,4041.46892282815,0.00725549207236147,0.0911823647294589,0,1,3991.99999999975,0.00455672620626029,0.995625,1,1,929.929706560796,0.00206927233258211,0.99525,1,1,956.600214275873,0.00214096146336321,0.953875,0,1,1710.53098179696,0.00504699272707061,0.924125,0,1,2114.74852671495,0.0057421941442496,0.30686372745491,0.9985,0.95775,0.30686372745491,0.9956875,0.954,0.434952272234888,0.43436754176611,0.436602870813397,364.04425,836.97625,0.420549581839904,352,3
"SST","SST",3,3,3.00175,"weak",1,0.49,0.25,0.09,1,0.337570621468927,1,4.44089209850063e-16,-2472.63896206396,4945.27792412792,0.0101694915254237,296.413,1051,1,1,1,0,NA,1,1,1,0,NA,0.999874087131705,1,1,3970.99999999986,0.000125912868295142,0.998929740619491,1,1,2137.9918311959,0.000624282679656245,0.999770114942529,1,1,3624.99999999988,0.000165751358957054,0.934068965517241,0,1,2424.38657563188,0.00503005559725394,1,1,1,0,NA,1,1,1,0,NA,0.992,1,1,647.192585219616,0.00346055969917634,0.9910625,1,1,565.450435019923,0.00387723097818938,0.905375,0,1,1675.48075183752,0.00713459971551387,0.8459375,0,1,1721.46796549267,0.00868901616993601,1,0.99525,0.9085,1,0.9920625,0.9055,0.434996166962263,0.43436754176611,0.436602870813397,364.05775,836.924,0.420549581839904,352,3
"SST","DC-SBM",3,3,3.048,"weak",1,0.49,0.25,0.09,1,0.337570621468927,1,4.44089209850063e-16,-2469.62352567263,4939.24705134527,0.0214689265536723,128.066999999999,1052,0.999693439607603,1,1,3262.00000000026,0.00030656039239729,0.886266094420601,0,1,3261.99999999984,0.00555970367077199,0.997664915353182,1,1,662.097435205783,0.00110934700561798,0.973792844633475,0.5,1,379.09637597997,0.00651592906572428,0.990952139353966,1,1,1223.36227600959,0.00199873143537142,0.944338745137832,0,1,1129.13501879719,0.00627510865625128,0.856130217904962,0,1,3808.99999999983,0.0056873012915461,0.75899186138094,0,1,3808.99999999999,0.00693084112895697,0.9901,1,1,543.696865649708,0.0033717253861755,0.9703,0.5,1,433.364739777152,0.00669746409874063,0.9661375,0.5,1,939.291134433685,0.00508081677180313,0.923425,0,1,934.24834113418,0.00813194470515433,0.856392754003676,1.1135,1.071,0.856392754003676,0.991775,0.9714,0.525451660338437,0.521582972162027,0.527511961722488,440.39975,838.162,0.420549581839904,352,3
"SST","WST",5,4,4.1645,"weak",1,0.49,0.25,0.09,1,0.499152542372881,0.738320520402129,0.4,-3063.51706238438,6127.03412476877,0.00847457627118644,608.865,1051,1,1,1,0,NA,0.784475022434939,0.5,1,2793.90295541161,0.00502306567961135,0.999669642857143,1,1,2607.89394965645,0.000132012527887193,0.744328273809524,0.5,1,227.35213925637,0.00530157015990455,0.967657142857143,0.75,1,8.93076342442943,0.0272314485896452,0.773662698412698,0,1,547.358774270632,0.0139300465674049,0.518620999102602,0.5,1,3342.99999999994,0.00166314961140625,0.406670655100209,0.25,0.75,2819.42681307005,0.00289107170587668,0.9665375,0.7,1,14.7628379009049,0.0254018334314171,0.7214,0.4,1,25.9965125759854,0.0218786604152044,0.5600125,0.3,1,641.963836289108,0.00544548976185434,0.420475,0,0.75,1093.73944767317,0.00501624061859863,2.07448399641041,4.655,3.06675,0.518620999102602,0.966775,0.5840125,0.431181084752911,0.427382753403933,0.43918992255642,574.866,1333.17325,0.373111782477341,494,3
"SST","SST",5,4,4.00075,"weak",1,0.49,0.25,0.09,1,0.499152542372881,0.738320520402129,0.4,-3053.6240854154,6107.24817083081,0.00564971751412429,382.76,1052,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.747567857142857,0.75,0.75,1806.28537161791,0.00105309382742136,0.995305555555556,1,1,1264.42348410225,0.00118536587835482,0.735215277777778,0,1,316.118178338498,0.019554769066018,1,1,1,0,NA,1,1,1,0,NA,0.999925,1,1,4000.00000000082,7.49999999999923e-05,0.747525,0.75,0.75,1820.10810672924,0.00105494921204457,0.5884,0.25,1,341.245279307624,0.00863393108914605,0.3988125,0,0.75,513.485647948326,0.00778941740765442,4,4.00375,2.371,1,0.999925,0.5921125,0.372838577607815,0.367269984917044,0.37736482680935,494.4345,1326.12875,0.373111782477341,494,3
"SST","DC-SBM",5,5,5.0005,"weak",1,0.49,0.25,0.09,1,0.499152542372881,0.873947467638557,0.500254872787001,-3051.6263255771,6103.25265115419,0.00564971751412429,173.936,1053,0.950356428214107,0.714285714285714,1,3997.99999999994,0.00146366729816175,0.591869744396007,0.25,1,3026.52223688667,0.00322758246376645,0.999152777777778,1,1,2794.98372514927,0.000200492309795228,0.684766823107448,0.428571428571429,0.857142857142857,947.72521729013,0.00339410338192143,0.832970535714286,0.666666666666667,1,1380.36312176041,0.0024609062149039,0.565105158730159,0.285714285714286,0.833333333333333,1337.26232648043,0.00368522466714493,0.680790395197599,0.3,1,3125.36715932551,0.00398808695275586,0.418509254627314,0.1,0.8,2924.81551171055,0.00311383110902849,0.7899375,0.7,1,668.837499503073,0.0056389043341973,0.5419875,0.3,0.8,609.417769247805,0.00553827315006894,0.63805,0.4,0.9,826.58354067948,0.00490797502609683,0.430425,0.2,0.6,1176.1342920576,0.00351926764238589,7.13131565782891,7.90975,7.67,0.713131565782891,0.7906125,0.7667375,0.42924480253808,0.422483468038207,0.441793631722642,589.2005,1372.60375,0.384279475982533,528,3
"SST","WST",3,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,1.6680790960452,1,4.44089209850063e-16,-5551.88420185444,11103.7684037089,0.00112994350282486,941.309999999999,1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.000502134069796636,0,0,3983.00000000001,0.000355017819592444,0,0,0,0,NA,0,0,0,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99575,1,1,2015.42337777082,0.00144924152802094,5e-04,0,0,3999.99999999996,0.000353509182604282,0,1,0.99575,0,1,0.99575,0.394929004194619,0.394932525475076,0.394932525475076,1433.99425,3631.018,0.349215092261085,1268,3
"SST","SST",3,2,2,"weak",3.5,6.0025,0.25,0.09,3.5,1.6680790960452,0.515201314708299,0.666666666666667,-5701.29479429501,11402.58958859,0,755.475,1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.315091869234093,0.315088053307949,0.315088053307949,662.05375,2101.14375,0.315088053307949,662,3
"SST","DC-SBM",3,3,3.00175,"weak",3.5,6.0025,0.25,0.09,3.5,1.6680790960452,1,4.44089209850063e-16,-5544.55915997894,11089.1183199579,0.00169491525423729,120.200000000001,1054,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99975,1,1,3999.99999999966,0.000124953104481566,0.999791249164997,1,1,3992.00000000026,0.00012169200209634,0.0836464595858383,0,1,381.042716679432,0.0141585276244513,1,1,1,0,NA,1,1,1,0,NA,0.99975,1,1,3999.99999999979,0.000176754591302145,0.9995,1,1,3999.99999999975,0.000216389015551889,0.9976875,1,1,2384.9168615429,0.000939384438057974,0.0834375,0,1,381.459286782826,0.0141363192685821,1,1.00425,1.00275,1,0.99975,0.997875,0.349375997223129,0.349215092261085,0.351017042330951,1268.7155,3631.3735,0.349215092261085,1268,3
"SST","WST",5,4,4,"weak",3.5,6.0025,0.25,0.09,3.5,2.21101694915254,1,0.4,-5967.47206655068,11934.9441331014,0,1010.306,1053,1,1,1,0,NA,0.97575,0.75,1,3747.93714105066,0.00120872608722016,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.97575,0.75,1,3747.93714105066,0.00120872608722016,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,4,4,3,1,1,0.75,0.306784660766962,0.306784660766962,0.306784660766962,1872,6102,0.306784660766962,1872,3
"SST","SST",5,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.21101694915254,0.689310163243813,0.8,-6350.44512698608,12700.8902539722,0,785.477000000001,1054,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.303948735711812,0.303948735711812,0.303948735711812,1755,5774,0.303948735711812,1755,3
"SST","DC-SBM",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.21101694915254,1,0,-5786.13597047234,11572.2719409447,0,170.137999999999,1055,1,1,1,0,NA,0.988171428571429,0.9,1,3999.99999999999,0.000521024608028015,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.833333333333333,0.833333333333333,0.833333333333333,0,NA,0.99805,1,1,3999.99999999981,0.000381229207862198,0.986275,0.9,1,3999.99999999991,0.000648950212146102,1,1,1,0,NA,1,1,1,0,NA,0.6,0.6,0.6,0,NA,0.5,0.5,0.5,0,NA,9.9805,10,6,0.99805,1,0.6,0.313228664697653,0.313228664697653,0.313228664697653,2015,6433,0.313228664697653,2015,3
"SST","WST",3,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,5.18305084745763,1,4.44089209850063e-16,-7687.27359204342,15374.5471840868,0,959.238000000001,1054,1,1,1,0,NA,0.597765363128492,0,1,636.534628110482,0.0194490135544369,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179,0,1,4000,0.00606209017042048,0.107,0,1,3858.43810268792,0.00497698283654333,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0.179,1,0,0.179,1,0,0.511914795801088,0.511914795801088,0.511914795801088,6681,13051,0.481112558424642,6279,3
"SST","SST",3,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,5.18305084745763,1,4.44089209850063e-16,-7679.33190451797,15358.6638090359,0,791.772000000001,1055,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,0.482261895640181,0.482261895640181,0.482261895640181,6294,13051,0.481112558424642,6279,3
"SST","DC-SBM",3,3,4.67375,"weak",7.5,27.5625,0.25,0.09,7.5,5.18305084745763,1,4.44089209850063e-16,-7712.80541124628,15425.6108224926,0.00338983050847458,165.643,1056,1,1,1,0,NA,0.838323353293413,0,1,167.000000000001,0.0285742858343225,0.839412924127987,0.366666666666667,1,2034.82184284426,0.00457925435534124,0.441903553185899,0,1,3595.35399621734,0.00571090869444123,0.715206237448271,0,1,2529.77097026906,0.00605983508731558,0.336471613869186,0,1,3421.07193672931,0.00589435924604463,0.62781954887218,0,1,266,0.0296941746987845,0.526315789473684,0,1,274.179603646878,0.0302111990971819,0.357483928571429,0,1,2507.01789363153,0.00564020644154344,0.225569642857143,0,1,2687.47874320936,0.00549308416517345,0.193991071428571,0,0.5,2616.09992956854,0.00283839326279002,0.0925321428571429,0,0.25,2813.61502865067,0.00191916797073436,0.62781954887218,3.419,2.80325,0.62781954887218,0.419991071428571,0.275310714285714,0.481171771897986,0.480326763096755,0.481959396754141,6380.85775,13261.071,0.481112558424642,6279,3
"SST","WST",5,5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.49011299435028,1,0,-6778.58721979753,13557.1744395951,0,1105.018,1055,1,1,1,0,NA,0.287383333333333,0.142857142857143,0.4,3639.87870348313,0.001597476519107,1,1,1,0,NA,0.9,0.9,0.9,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.45795,0.3,0.7,3794.92969809684,0.00162202223647024,0.128375,0.1,0.2,4000.00000000001,0.000762059726994463,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.4,0.4,0.4,0,NA,0.3,0.3,0.3,0,NA,4.5795,10,4,0.45795,1,0.4,0.455087177223571,0.455087177223571,0.455087177223571,4124,9062,0.353453983668064,3203,3
"SST","SST",5,4,4,"weak",7.5,27.5625,0.25,0.09,7.5,3.49011299435028,1,0.4,-6905.69761866832,13811.3952373366,0,833.633,1056,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.25,0.25,0.25,0,NA,4,4,3,1,1,0.75,0.390023297245443,0.390023297245443,0.390023297245443,2846,7297,0.378648759764287,2763,3
"SST","DC-SBM",5,5,5.003,"weak",7.5,27.5625,0.25,0.09,7.5,3.49011299435028,1,0,-6615.09277587849,13230.185551757,0,174.102999999999,1057,0.985926529588766,0.875,1,3988.0000000002,0.00062574184355458,0.85008776328987,0.7,1,3987.99999999993,0.00118894273533268,1,1,1,0,NA,0.8997,0.9,0.9,4000.0000000002,8.64833500880963e-05,1,1,1,0,NA,0.748509615384615,0.75,0.75,4000.00000000023,0.000434451990860175,0.966098294884654,0.7,1,3987.99999999998,0.00150629988398554,0.831820461384152,0.6,1,3987.99999999989,0.00155590993007128,1,1,1,0,NA,0.8997,0.9,0.9,4000.0000000002,8.64833500880963e-05,0.4007125,0.4,0.4,3999.99999999982,0.000208513081996893,0.299575,0.3,0.3,3999.99999999971,0.000124834849641125,9.77357071213641,10.03,4.02625,0.977357071213641,1,0.4007125,0.386227497122839,0.386228205694107,0.386228205694107,3500.07,9062.198,0.353453983668064,3203,3
