"gen_model","fit_model","K_true","K_hat","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","DC-SBM",3,3,"strong",1,0.49,1.2,0.09,1,0.455084745762712,0.474342499785831,1.57850511414303,-3008.93534449212,6017.87068898425,0.000564971751412429,75.835,1046,1,1,1,0,NA,0.00933871781928319,0,0,531.971508937794,0.00417077584029109,1,1,1,0,NA,0.00403327451474666,0,0,584.92248456692,0.00262093887755162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.0133232780291604,0,0,537.033580798117,0.00494819560182517,1,1,1,0,NA,0.00678733031674208,0,0,728.217899202476,0.00304294804490916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9905,0.99175,0,0.99597787833082,0.99175,0,0.37868477222839,0.32198576758741,0.43756345177665,341.29725,897.63725,0.249728555917481,230,2
"WST","WST",5,3,"strong",1,0.49,1.2,0.09,1,0.389265536723164,0.689310163243813,1.19201232466009,-2752.12219383528,5504.24438767056,0.0101694915254237,233.664000000001,1045,1,1,1,0,NA,0.214717261904762,0,1,940.907052715254,0.0126970715469111,0.99925,1,1,4000.00000000003,0.00030599474373884,0.109125,0,1,880.482005446089,0.0103867529822556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999975,1,1,4000.00000000006,2.49999999999998e-05,0.3262375,0,1,730.320837404867,0.0144280068187169,0.999625,1,1,4000.00000000026,0.000167621203810824,0.2635625,0,1,76.8967791196761,0.0386346859638169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.449,1.34625,0,0.870525,0.84525,0,0.2276421951854,0.211847389558233,0.248427672955975,224.69925,988.51975,0.22022022022022,220,2
"WST","SST",5,5,"strong",1,0.49,1.2,0.09,1,0.389265536723164,1,0,-2617.48679440359,5234.97358880718,0.0225988700564972,174.898,1046,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.312159077380952,0.2,0.4,2044.93756605922,0.000973505004577468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.312314285714286,0.2,0.4,2070.37976313709,0.000970497570416138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.14,10.13175,0,1,0.999614285714286,0,0.214570492638927,0.212121212121212,0.217550274223035,232.52725,1083.67625,0.214219759926131,232,2
"WST","DC-SBM",5,5,"strong",1,0.49,1.2,0.09,1,0.389265536723164,0.772257048451348,0.732876695235681,-2670.01869678934,5340.03739357867,0.00338983050847458,119.535,1047,0.980635416666667,0.777777777777778,1,212.548256201665,0.00418376229553189,0.317991765873016,0,0.6,351.387021824356,0.00725058674511254,0.993319444444444,0.833333333333333,1,55.2711487993183,0.00471663435524735,0.276315079365079,0.142857142857143,0.428571428571429,297.813080159337,0.0048514685584644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98455,0.8,1,262.588048217016,0.00308364934658512,0.34435,0.1,0.6,1429.20434982204,0.00350746072256932,0.995125,0.9,1,71.0894528173752,0.00319110657080824,0.283575,0.2,0.5,228.676016708442,0.0056865137641504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35325,9.80975,0,0.935325,0.980975,0,0.378078085955448,0.343720491029273,0.426356962195313,400.88875,1060.437,0.253802281368821,267,2
"WST","WST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,2.14915254237288,1,4.44089209850063e-16,-5539.4853998801,11078.9707997602,0,502.337,1046,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.269020300088261,0.269020300088261,0.269020300088261,1524,5665,0.269020300088261,1524,2
"WST","SST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,2.14915254237288,1,4.44089209850063e-16,-5539.07923452496,11078.1584690499,0,411.723,1047,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.269020300088261,0.269020300088261,0.269020300088261,1524,5665,0.269020300088261,1524,2
"WST","DC-SBM",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,2.14915254237288,1,4.44089209850063e-16,-5577.5994558196,11155.1989116392,0,73.9099999999999,1048,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.524977934686673,0.524977934686673,0.524977934686673,2974,5665,0.269020300088261,1524,2
"WST","WST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.55084745762712,1,0,-4978.0369155002,9956.07383100041,0,561.469,1047,1,1,1,0,NA,0.200625,0.1,0.3,3351.98944362338,0.00110030055101214,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.200625,0.1,0.3,3351.98944362338,0.00110030055101214,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.233161781159096,0.233161781159096,0.233161781159096,1042,4469,0.233161781159096,1042,2
"WST","SST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.55084745762712,1,0,-4991.78360867213,9983.56721734425,0,423.463,1048,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.233161781159096,0.233161781159096,0.233161781159096,1042,4469,0.233161781159096,1042,2
"WST","DC-SBM",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.55084745762712,1,0,-5006.27212299603,10012.5442459921,0,117.004000000001,1049,1,1,1,0,NA,0.19185,0.1,0.3,3473.22274034984,0.00103970628495623,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.19185,0.1,0.3,3473.22274034984,0.00103970628495623,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.537704184381293,0.537704184381293,0.537704184381293,2403,4469,0.233161781159096,1042,2
"WST","WST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,5.44039548022599,1,4.44089209850063e-16,-7460.16031546129,14920.3206309226,0,490.768,1048,1,1,1,0,NA,0.01125,0,0,3999.99999999993,0.00166779937753045,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.01125,0,0,3999.99999999993,0.00166779937753045,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.268608015760635,0.268608015760635,0.268608015760635,4363,16243,0.268608015760635,4363,2
"WST","SST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,5.44039548022599,1,4.44089209850063e-16,-7540.99775565674,15081.9955113135,0,402.838000000001,1049,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.268608015760635,0.268608015760635,0.268608015760635,4363,16243,0.268608015760635,4363,2
"WST","DC-SBM",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,5.44039548022599,1,4.44089209850063e-16,-7496.93261472517,14993.8652294503,0,74.8699999999999,1050,1,1,1,0,NA,0.00925,0,0,4000.00000000004,0.0015138303390981,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.00925,0,0,4000.00000000004,0.0015138303390981,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.731391984239365,0.731391984239365,0.731391984239365,11880,16243,0.268608015760635,4363,2
"WST","WST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,4.21327683615819,1,0,-5766.27489458377,11532.5497891675,0,508.245,1049,1,1,1,0,NA,0.208071875,0.2,0.3,3427.85591254521,0.00054471717983209,1,1,1,0,NA,0.19998125,0.2,0.2,3999.99999999994,3.90349912515749e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.2083875,0.2,0.3,3444.59035944017,0.000547631382936693,1,1,1,0,NA,0.2001125,0.2,0.2,4000.00000000023,4.83856510786766e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.00775,10.009,0,0.999375,0.9997,0,0.206210772372377,0.206210691823899,0.206210691823899,2623.0035,12720.012,0.206210691823899,2623,2
"WST","SST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,4.21327683615819,1,0,-5885.16123879678,11770.3224775936,0,374.055,1050,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.1999625,0.2,0.2,3999.99999999998,2.65131886953211e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.200025,0.2,0.2,3999.99999999999,1.7675459130214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0075,10.0055,0,1,0.9999,0,0.206210618908308,0.206210691823899,0.206210691823899,2623,12720.0045,0.206210691823899,2623,2
"WST","DC-SBM",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,4.21327683615819,1,0,-5795.54465217291,11591.0893043458,0,119.683,1051,1,1,1,0,NA,0.20385,0.2,0.3,4000.00000000022,0.000418435355863662,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.20385,0.2,0.3,4000.00000000022,0.000418435355863662,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.680503144654088,0.680503144654088,0.680503144654088,8656,12720,0.206210691823899,2623,2
"SST","WST",3,3,"weak",1,0.49,0.25,0.09,1,0.337570621468927,1,4.44089209850063e-16,-2474.85670223666,4949.71340447333,0.0305084745762712,220.386,1050,1,1,1,0,NA,0.622791519434629,0,1,308.285198574709,0.0262808448598701,0.998748122183275,1,1,1367.00172230334,0.000780723120096653,0.994011851109998,1,1,1277.50024239049,0.00172839979561365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999625,1,1,2061.21179082437,0.000213133961568403,0.975375,0.5,1,3437.53420398328,0.00249136581365871,0.9991875,1,1,1279.64363370055,0.000505931959124738,0.9938125,1,1,1372.89555199107,0.00154081463351595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08825,1.0245,0,0.0655625,0.994125,0,0.52579647261477,0.524848484848485,0.527810650887574,440.19775,837.204,0.420549581839904,352,3
"SST","SST",3,3,"weak",1,0.49,0.25,0.09,1,0.337570621468927,1,4.44089209850063e-16,-2472.39647417368,4944.79294834736,0.0107344632768362,141.771,1051,1,1,1,0,NA,1,1,1,0,NA,0.999789933619024,1,1,3967.00000000004,0.000151463392125451,0.996281825056718,1,1,2201.32323001069,0.000938413885597262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9998125,1,1,4000.00000000009,0.000120524240137056,0.99575,1,1,1804.00420138417,0.00100749437331732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03975,1.0145,0,1,0.98795,0,0.434990741400393,0.43436754176611,0.436602870813397,364.1455,837.13625,0.420549581839904,352,3
"SST","DC-SBM",3,3,"weak",1,0.49,0.25,0.09,1,0.337570621468927,1,4.44089209850063e-16,-2510.66639610647,5021.33279221294,0.00338983050847458,74.991,1052,0.999411764705882,1,1,3399.99999999998,0.000415883974500189,0.859705882352941,0,1,3400.00000000018,0.00595688338025583,1,1,1,0,NA,0.999745287824758,1,1,3926.00000000003,0.000254712175241975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9995,1,1,3999.99999999985,0.000353509182604287,0.88075,0,1,4000.00000000033,0.00512483417842343,1,1,1,0,NA,0.99975,1,1,4000.00000000005,0.000249999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.9815,0,0.85,0.9815,0,0.421135380108374,0.418689320388349,0.426549051158277,352.3425,836.64725,0.420549581839904,352,3
"SST","WST",5,5,"weak",1,0.49,0.25,0.09,1,0.499152542372881,0.802553296975707,0.673697156716005,-3037.91916933264,6075.83833866528,0.0135593220338983,337.085999999999,1051,1,1,1,0,NA,0.737289926739927,0.428571428571429,1,3646.29262726923,0.00233502731087064,0.998952482624118,1,1,3709.5127283908,0.000190246839140583,0.69005177975353,0.5,0.857142857142857,1294.50446062527,0.00266794942482576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994525,0.9,1,3629.63451590769,0.000372598311046148,0.722714285714286,0.5,1,3597.14483324661,0.00205038215371397,0.998389285714286,1,1,3080.91449177669,0.000216114555390905,0.721305357142857,0.5,0.8,1306.87048526039,0.00277024564269829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59525,8.041,0,0.839455357142857,0.7858125,0,0.410374925809484,0.405881814264167,0.414617385749803,562.70075,1371.184,0.383150183150183,523,3
"SST","SST",5,4,"weak",1,0.49,0.25,0.09,1,0.499152542372881,0.738320520402129,0.4,-3067.07588005437,6134.15176010874,0.0101694915254237,200.925999999999,1052,1,1,1,0,NA,1,1,1,0,NA,0.998876949112979,1,1,916.821689948676,0.00043671393716448,0.742606312723225,0.4,1,293.260014366391,0.00698660590563013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9990375,1,1,828.422081795259,0.000353419701698031,0.74535,0.5,0.9,457.640593381739,0.00430729251450578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5125,5.81775,0,1,0.9297125,0,0.378297897689151,0.363841115526455,0.39534925820521,508.93325,1344.86525,0.373111782477341,494,3
"SST","DC-SBM",5,4,"weak",1,0.49,0.25,0.09,1,0.499152542372881,0.71432409299071,0.567532808847065,-3091.02843707235,6182.0568741447,0.00451977401129944,119.12,1053,0.994708333333333,1,1,3580.35842506689,0.000725051069315044,0.7166875,0.25,1,2352.4924329937,0.00439654836954003,1,1,1,0,NA,0.7221875,0.5,1,579.708320957418,0.00429266318069544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960625,1,1,3748.18453003041,0.00050848343707347,0.7283125,0.5,1,2711.27985955288,0.00361965419457915,1,1,1,0,NA,0.7225625,0.5,1,556.018198643348,0.00432286586306932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5915,3.987,0,0.897875,0.99675,0,0.560933540773385,0.550561797752809,0.571863467582971,741.84075,1322.46825,0.376987130961393,498,3
"SST","WST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,1.6680790960452,1,4.44089209850063e-16,-5531.43402114109,11062.8680422822,0.00338983050847458,518.902,1052,1,1,1,0,NA,0.9990625,1,1,3999.99999999999,0.00032446161910628,0.999166666666667,1,1,3286.85326812972,0.000290381762582972,0.998333333333333,1,1,3286.85326812972,0.000580763525165945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.999,1,1,3480.65456523989,0.000354173412135636,0.999375,1,1,3286.8532681294,0.00021778632193724,0.99875,1,1,3286.8532681294,0.00043557264387448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0055,1.005,0,0.9995,0.999375,0,0.349234924140387,0.349215092261085,0.349215092261085,1268.1295,3631.16375,0.349215092261085,1268,3
"SST","SST",3,2,"weak",3.5,6.0025,0.25,0.09,3.5,1.6680790960452,0.515201314708299,0.666666666666667,-5700.89933958993,11401.7986791799,0,419.174,1053,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-04,5e-04,0,1,5e-04,0,0.315088570940183,0.315088053307949,0.315088053307949,661.98825,2100.95925,0.315088053307949,662,3
"SST","DC-SBM",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,1.6680790960452,0.901847473951493,0.317480759734316,-5575.66657806309,11151.3331561262,0.00282485875706215,74.2960000000003,1054,1,1,1,0,NA,0.99975,1,1,4000.00000000072,0.000249999999999978,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.99975,1,1,4000.00000000072,0.000249999999999978,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.596470101038423,0.586932447397564,0.605067474524924,2145.04725,3596.1195,0.362780393242869,1310,3
"SST","WST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.21101694915254,1,0,-5769.76456067968,11539.5291213594,0,598.865000000001,1053,1,1,1,0,NA,0.98075,0.857142857142857,1,3650.33467528572,0.000827983632402063,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.986525,0.9,1,3650.33467528564,0.000579588542681449,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,0,0.7,1,0,0.320223845795119,0.320223845795119,0.320223845795119,2060,6433,0.313228664697653,2015,3
"SST","SST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.21101694915254,1,0,-5764.34986394514,11528.6997278903,0,461.153,1054,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.313228664697653,0.313228664697653,0.313228664697653,2015,6433,0.313228664697653,2015,3
"SST","DC-SBM",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.21101694915254,1,0,-5798.01466666959,11596.0293333392,0,116.32,1055,1,1,1,0,NA,0.989153571428571,0.9,1,3999.99999999991,0.000505053004004141,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.989175,0.9,1,3999.99999999969,0.000503878276054137,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9835,10,0,0.99835,1,0,0.40291542730951,0.402922431214053,0.402922431214053,2591.947,6432.98,0.313228664697653,2015,3
"SST","WST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,5.18305084745763,1,4.44089209850063e-16,-7671.25497979627,15342.5099595925,0,527.351000000001,1054,1,1,1,0,NA,0.0208333333333333,0,0,96.0000000000001,0.014653652519551,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9765,1,1,4000.00000000023,0.0023954899484287,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,1,0,0.024,1,0,0.488085204198912,0.488085204198912,0.488085204198912,6370,13051,0.481112558424642,6279,3
"SST","SST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,5.18305084745763,1,4.44089209850063e-16,-7669.12512498243,15338.2502499649,0,438.532,1055,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.481112558424642,0.481112558424642,0.481112558424642,6279,13051,0.481112558424642,6279,3
"SST","DC-SBM",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,5.18305084745763,1,4.44089209850063e-16,-7693.40217379588,15386.8043475918,0,74.3609999999999,1056,1,1,1,0,NA,0.871907422186752,0,1,2506,0.00667718340115178,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.91975,0,1,4000.00000000006,0.00429617255818038,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6265,1,0,0.6265,1,0,0.518887441575358,0.518887441575358,0.518887441575358,6772,13051,0.481112558424642,6279,3
"SST","WST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.49011299435028,1,0,-6591.54652426579,13183.0930485316,0,615.360000000001,1055,1,1,1,0,NA,0.8575375,0.7,1,3999.99999999985,0.00113069000544342,1,1,1,0,NA,0.899946875,0.9,0.9,4000.00000000039,5.31249999999974e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.8575375,0.7,1,3999.99999999985,0.00113069000544342,1,1,1,0,NA,0.8999375,0.9,0.9,4000.00000000034,6.24999999999973e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0025,10.0015,0,1,0.99995,0,0.353453976788581,0.353453983668064,0.353453983668064,3203.0025,9062.00725,0.353453983668064,3203,3
"SST","SST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.49011299435028,1,0,-6587.27735321827,13174.5547064365,0,480.967,1056,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.353453983668064,0.353453983668064,0.353453983668064,3203,9062,0.353453983668064,3203,3
"SST","DC-SBM",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,3.49011299435028,1,0,-6616.52206485103,13233.0441297021,0,118.214,1057,0.9886875,0.875,1,3999.99999999996,0.000567100398212624,0.85894375,0.7,1,4000.00000000013,0.00120818177327903,1,1,1,0,NA,0.9,0.9,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99095,0.9,1,4000.0000000002,0.000453680318570085,0.8625,0.7,1,4000.00000000005,0.00116029051039691,1,1,1,0,NA,0.9,0.9,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.819,10,0,0.9819,1,0,0.56234826749062,0.56234826749062,0.56234826749062,5096,9062,0.353453983668064,3203,3
"SST","WST",3,3,"strong",1,0.49,1.2,0.09,1,0.443785310734463,1,4.44089209850063e-16,-2683.2335698007,5366.46713960141,0.0186440677966102,245.77,1056,1,1,1,0,NA,0.9996875,1,1,4000.00000000025,0.000165306283847191,1,1,1,0,NA,0.9998125,1,1,4000.00000000015,0.000108226102026219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.99975,1,1,3999.99999999989,0.000124953104481563,1,1,1,0,NA,0.9998125,1,1,4000.00000000015,0.000108226102026219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0025,1.003,0,0.999875,1,0,0.146041243448949,0.146024464831804,0.146024464831804,191.0025,1307.8675,0.146024464831804,191,3
"SST","SST",3,3,"strong",1,0.49,1.2,0.09,1,0.443785310734463,1,4.44089209850063e-16,-2681.49023396443,5362.98046792885,0.0344632768361582,164.383,1057,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99725,1,1,2375.84131212708,0.000758751078737571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99725,1,1,2375.84131212708,0.000758751078737571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02325,1.02325,0,1,1,0,0.146023844226523,0.146024464831804,0.146024464831804,190.99725,1307.987,0.146024464831804,191,3
"SST","DC-SBM",3,3,"strong",1,0.49,1.2,0.09,1,0.443785310734463,1,4.44089209850063e-16,-2722.94629666624,5445.89259333248,0.0096045197740113,75.0390000000007,1058,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.159747507063587,0.146024464831804,0.192586623690572,204.5645,1282.52925,0.146024464831804,191,3
